pharmacy_id,name,address,state,postcode,brand,source,latitude,longitude,geocode_source
WATf3d19075e4,Watsons Desa Sri Hartamas,"WATSONS DESA SRI HARTAMAS, NO.16 GRD FLR JLN 25/70A DESA SRI HARTAMAS . 50480 Kuala Lumpur Kuala Lumpur",Kuala Lumpur,50480,Watsons,Watsons,3.1628519,101.6502608,full
WAT8c118b5dae,Watsons Design Village,"WATSONS DESIGN VILLAGE, LOT C4 DESIGN VILLAGE NO. 1 JALAN CASSIA BARAT 2 BANDAR CASSIA . 14110 Pengkalan Batu Kawan Pulau Pinang",Pulau Pinang,14110,Watsons,Watsons,5.2435717,100.4366855,full
WATb1678ef3b8,Watsons Dungun 2,"WATSONS DUNGUN 2, LOT 11777&11778 GF JALAN PAK SABAH TERENGGANU . 23000 Dungun Terengganu",Terengganu,23000,Watsons,Watsons,4.7559105,103.413212,full
WAT146658d3c4,Watsons Dungun Terengganu,"WATSONS DUNGUN TERENGGANU, LOT 14&15 GRD FLR SURA BUSINESS CENTRE TERENGGANU . 23000 Dungun Terengganu",Terengganu,23000,Watsons,Watsons,4.7704756,103.4213103,full
WAT5f50c0f2b4,Watsons Duyung Bestari,"WATSONS DUYUNG BESTARI, LOT NO.4&4~1 & LOT 6&6-1 PT5259 GROUND & 1ST FLOOR JALAN TDB6 TAMAN DUYUNG. BESTARI . 75460 Ayer Molek Melaka",Melaka,75460,Watsons,Watsons,2.2030881,102.3081465,full
WAT7466511747,Watsons Dwitasik Cheras,"WATSONS DWITASIK CHERAS, NO.109 & 111 GF JALAN DWITASIK 1 BANDAR SRI PERMAISURI . 56000 Cheras Kuala Lumpur",Kuala Lumpur,56000,Watsons,Watsons,3.1024632,101.7134425,full
WATf5c02f09e1,Watsons E-Mart Tabuan,"WATSONS E-MART TABUAN, G13 E-MART TABUAN JAYA NO.1 TABUAN TRANQUILITY COMMERCIAL CENTRE JALAN CANNA. 93350 Kuching Sarawak",Sarawak,93350,Watsons,Watsons,1.5160837,110.3865083,full
WAT4a4954cc38,Watsons East Coast Mall,"WATSONS EAST COAST MALL, UNIT L2-19 L2-20 & L2-21 LEVEL 2 EAST COST MALL JALAN PUTRA SQUARE 6 PUTRA SQUARE . 25200 Kuantan Pahang",Pahang,25200,Watsons,Watsons,3.8180851,103.3263154,full
WAT08d34ebf2d,Watsons East Coast Mall Pink,"WATSON'S EAST COAST MALL PINK,L1-56/57,LEVEL 1,EAST COAST MALL,JALAN PUTRA SQUARE 6,PUTRA SQUARE, . 25200 Kuantan Pahang",Pahang,25200,Watsons,Watsons,3.8180144,103.32636,full
WAT9a3a2dddd7,Watsons Eastern Mall Siburan,"WATSONS EASTERN MALL SIBURAN,SUBLOT 32,33,35 & 36 GF EASTERN MALL,BATU 17 SIBURAN,JLN KUCHING SERIAN . 94200 Kuching Sarawak",Sarawak,94200,Watsons,Watsons,1.3637178,110.4025927,full
WAT857652756e,Watsons Eco Botanic,"WATSONS ECO BOTANIC, NO.78 GFIALAN EKO BOTANI 3/2 TAMAN EKO BOTANI . 79100 Iskandar Puteri Johor",Johor,79100,Watsons,Watsons,1.4392007,103.6203765,full
WAT4964c47f49,Watsons Eco Horizon Penang,"Lot 7 & 8, Ground Floor, Pangsapuri Perkhidmatan Ceria, Jalan Borealis 1, Bandar Cassia, 14110 Penang, Pulau Pinang, Malaysia",,14110,Watsons,Watsons,5.2369064,100.444317,full
WAT2ea364f0ec,Watsons Ecohill Semenyih,"WATSON'S ECOHILL SEMENYIH,LOT L1-03&L1-03A,LEVEL 1 ECOHILL MALL.JALAN ECOHILL 1/2,SETIA ECOHILL, . 43500 Semenyih Selangor",Selangor,43500,Watsons,Watsons,2.9249296,101.8553456,full
WAT58b0aedbe6,Watsons Ecohill Taipan Semenyih,"WATSON'S ECOHILL TAIPAN SEMENYIH.NO.16,GFROUND FLOOR,JALAN ECOHILL 1/5A.SETIA ECOHILL, . 43500 Semenyih Selangor",Selangor,43500,Watsons,Watsons,2.9261246,101.854462,full
WAT6b7df33544,Watsons Eko Cheras,"WATSONS EKO CHERAS, LOT NO.LG-72 LG-73 LG-73A LG- 75&LG-76 LGF EKOCHERAS MALL NO.693 BATU 5 JALAN CHERAS . 56000 Kuala Lumpur Kuala Lumpur",Kuala Lumpur,56000,Watsons,Watsons,3.0929546,101.7389635,full
WATe6e3a459bd,Watsons Elmina Lakeside Mall,"WATSON'S ELMINA LAKESIDE MALL,GF-03&03A,GROUND FLOOR, ELMINA LAKESIDE MALL,NO.5,PERSIARAN GARCINIA,SEKSYEN U15,ELMINA, . 40170 Shah Alam Selangor",Selangor,40170,Watsons,Watsons,3.1812191,101.5096086,full
WAT3beba3fdbe,Watsons Emart Tudan,"WATSONS EMART TUDAN, LOT DG.01& DG.02 GROUND FLOOR BLOCK D EMART COMMERCIAL CENTRE JALAN TUDAN . 98100 Miri Sarawak",Sarawak,98100,Watsons,Watsons,4.4783038,114.0399502,full
WATb1e8dca0a3,Watsons Emart Batu Kawa,"WATSONS EMART BATU KAWA, 91,92,938&168,LOT 6369, BLOCK 225,KNLD 4TH MILE, BATU KAWA, . 93250 Kuching Sarawak",Sarawak,93250,Watsons,Watsons,1.5065268,110.2991912,full
WATfd947b33bf,Watsons Emart King Centre,"WATSONS EMART KING CENTRE, UNIT SN22 1ST FLR SURVEY LOT 11211 OF PARENT LOT 10816 SEC 64 KUCHING TOWN LAND DISTRICT . 93350 Kuching Sarawak",Sarawak,93350,Watsons,Watsons,1.580677,110.3273715,full
WAT1bc48ed55c,Watsons Emart Lintas Jaya Snoo2,"WATSON'S EMART LINTAS JAYA,SNOO2,GROUND FLOOR,LOT 4,BLOCK J,LINTAS JAYA UPTOWNSHIP,JALAN LINTAS KEPAYAN HIGHWAY, . 88300 Kota Kinabalu Sabah",Sabah,88300,Watsons,Watsons,5.9315473,116.0699559,full
WAT55e529c5ce,Watsons Emart Movyan,"WATSONS EMART MOYAN, SN10 GF EMART MOYAN GENESIS. MALL 2 LOTS 3772 & 3773 BLOCK 10 MATANG LAND DISTRICT JALAN BATU KAWA-MATANG . 93250 Kuching Sarawak",Sarawak,93250,Watsons,Watsons,1.5068055,110.2507834,full
WAT7d3e490c3d,Watsons Emart Riam,"WATSONS EMART RIAM, LOT 56 & 56B, GROUND FLOOR, EMART RIAM MIRI, JALAN MIRI BINTULU, LAMBIR LAND DISTRICT, . 98000 Miri Sarawak",Sarawak,98000,Watsons,Watsons,4.3438248,113.9930192,full
WAT72ad5ec079,Watsons Emart Sejingkat Kuching,"WATSONS EMART SEJINGKAT KUCHING, UNIT NO. SNO7,SNO8,SNO9,SN10,SN11&SN12,GROUND FLOOR, LOT 1574, BLOCK 7, MUARA TEBAS LAND DISTRICT, . 93050 Kuching Sarawak",Sarawak,93050,Watsons,Watsons,1.6464281,110.4795369,full
WAT9130734acf,Watsons Endah Parade,"WATSONS ENDAH PARADE, LOT G-003A TINGKAT BAWAH ENDAH PARADE BANDAR SRI PETALING . 57000 Sri Petaling Kuala Lumpur",Kuala Lumpur,57000,Watsons,Watsons,3.0632851,101.6950878,full
WATba7c26a348,Watsons Everrise 4Th Mile,"WATSONS EVERRISE 4TH MILE, UNIT NO.22 (B),GF LOT 759 BLOCK 218,4TH MILE PENRISSEN ROAD . 93250 Kuching Sarawak",Sarawak,93250,Watsons,Watsons,1.507787,110.3344188,full
WATd9fc3098e7,Watsons Everrise Bdc,"WATSONS EVERRISE BDC, LOT 17 GROUND FLOOR LOT 4271 BLOCK 15 TAMAN BDC STAMPIN . 93350 Kuching Sarawak",Sarawak,93350,Watsons,Watsons,1.5071002,110.3608443,full
WATedbfb3732c,Watsons Evo Bangi,"WATSONS EVO BANGI, G25 GF KOMPLEKS EVO PERSIARAN BANDAR SEKSYEN 9 . 43650 Bandar Baru Bangi Selangor",Selangor,43650,Watsons,Watsons,2.9628271,101.7549927,full
WATe295934ef3,Watsons Fajar Complex 2 Tawau,"WATSON'S FAJAR COMPLEX 2 TAWAU, TB 275 & TB 276, GROUND FLOOR, BLOCK 29, FAJAR COMPLEX, JALAN HAJI KARIM, 91000 . 91000 Tawau Sabah",Sabah,91000,Watsons,Watsons,4.246466499999999,117.8897014,full
WAT26591c8f1b,Watsons Fajar Complex Tawau,"WATSONS FAJAR COMPLEX, TAWAU, TB239 GRD FLR BLOCK 41 FAJAR COMPLEX JLN MERDEKA 2 . 91000 Tawau Sabah",Sabah,91000,Watsons,Watsons,4.2446427,117.8896553,full
WAT6da7e72040,Watsons Fajar Lahad Datu,"WATSONS FAJAR LAHAD DATU, MDLD 3275 LOT NO.10 GROUND FLOOR FAJAR CENTRE . 91112 Lahad Datu Sabah",Sabah,91112,Watsons,Watsons,5.029309599999999,118.3264447,full
WAT115ebf3427,Watsons Farlim,"WATSONS FARLIM, 68A GROUND FLOOR LINTANG ANGSANA . 11500 Air Itam Pulau Pinang",Pulau Pinang,11500,Watsons,Watsons,5.3894858,100.2818592,full
WAT55eb8937b3,Watsons Financial Park Labuan Co002,"WATSON'S FINANCIAL PARK LABUAN,CO002,GROUND FLOOR PODIUM LEVEL, FINANCIAL PARK COMPLEX LABUAN,JALAN MERDEKA, . 87000 Labuan Labuan",Labuan,87000,Watsons,Watsons,5.276430599999999,115.249388,full
WAT9921567132,Watsons First World Hotel,"WATSONS FIRST WORLD HOTEL, LOT F/L 13.0 LOBBY FLOOR FRIST WORLD HOTEL . 69000 Bentong Pahang",Pahang,69000,Watsons,Watsons,3.4256764,101.7944764,full
WATb5ffc09b5d,Watsons Freeport A'Famosa,"WATSONS FREEPORT A'FAMOSA, UNIT F&B 5 FREEPORT A'FAMOSA JALAN KEMUS/ SEMPANG AMPAT ALOR GAJAH . 78000 Alor Gajah Melaka",Melaka,78000,Watsons,Watsons,2.443696,102.2058994,full
WATa774ff28ef,Watsons G-Orange Gua Musang,"WATSON'S G-ORANGE GUA MUSANG,NO.15&NO.16,GF,LOT PT 3757(LOT 13200),JALAN CENGAL,BANDAR UTAMA GUA MUSANG, . 18300 Gua Musang Kelantan",Kelantan,18300,Watsons,Watsons,4.8890514,101.9755815,full
WATffc6329540,Watsons G-Orange Home Mart,"WATSONS G-ORANGE HOME MART, LOT GF 6 GF 7 WISMAG ORANGE BATU 4 1/2 TANJUNG JALAN KUALA KRAI . 15050 Kota Bharu Kelantan",Kelantan,15050,Watsons,Watsons,6.0742319,102.2386043,full
WAT067e240e7d,Watsons Galleria Kotaraya,"WATSONS GALLERIA KOTARAYA, LG 07808 LEVEL LG GALLERIA @ KOTARAYA . 80000 Johor Bahru Johor",Johor,80000,Watsons,Watsons,1.4593334,103.7631008,full
WAT3ef566344c,Watsons Gamuda Walk,"WATSONS GAMUDA WALK, UNIT G-07 GROUND FLOOR GAMUDA WALK PERSIARAN ANGGERIK VANILLA KOTA KEMUNING . 40460 Shah Alam Selangor",Selangor,40460,Watsons,Watsons,3.0007648,101.5340572,full
WATaf26e0d816,Watsons Gangsa Jaya,"WATSON'S GANGSA JAYA,NO.47,GF,JALAN KOMERSIAL_ GANGSA JAYA,PUSAT KOM & PERINDUSTRIAN GANGSA JAYA, . 76100 Melaka Tengah Melaka",Melaka,76100,Watsons,Watsons,2.2762452,102.2600759,full
WAT7b931dcae1,Watsons Garden City Tawau,"WATSON'S GARDEN CITY TAWAU, LOT B1.18.0 & B1.18.1, GROUND FLOOR, BLOK B, KM 5, OFF JALAN APAS, GARDEN CITY, 91000 . 91000 Tawau Sabah",Sabah,91000,Watsons,Watsons,4.2569632,117.9217222,full
WATd703a8f37b,Watsons Garden Homes Seremban,"WATSON'S GARDEN HOMES SEREMBAN,NO.2&NO.3,GROUND FLOOR,JALAN S2 F1,GARDEN HOMES, . 70300 Seremban N.Sembilan",Negeri Sembilan,70300,Watsons,Watsons,2.6851097,101.9057289,full
WAT434768b75a,Watsons Gateway Klia 2 Two,"WATSONS GATEWAY KLIA 2 TWO, LOT NO.L2-8 LEVEL 2 GATEWAY@KLIA2 TERMINAL KLIA2 KLIA JALAN KLIA 2/1 SEPANG . 64000 Sepang Selangor",Selangor,64000,Watsons,Watsons,2.7636557,101.6950425,full
WATb9b939c2e9,Watsons Gateway@Klia2,"WATSONS GATEWAYG@KLIA2, L3-15 L3-16 & L3-18 LEVEL 3. TERMINAL KLIA2 KLIA JLN KLIA 2/1 SEPANG . 64000 Sepang Selangor",Selangor,64000,Watsons,Watsons,2.7456408,101.685025,full
WATe23934829a,Watsons Gelang Patah,"WATSONS GELANG PATAH, NO. 55 GROUND FLOOR MEDAN NUSA PERINTIS 6 TAMAN NUSA PERINTIS 2 . 79000 Nusajaya Johor",Johor,79000,Watsons,Watsons,1.4506939,103.5923261,full
WAT7ca622fe1e,Watsons Gemencheh,"WATSON'S GEMENCHEH,NO.6A(PT7713/LOT7725) & (PT7714/LOT7726),GROUND FLOOR,JALAN PKG 1,GEMENCHEH BARU, . 73200 Gemencheh N.Sembilan",Negeri Sembilan,73200,Watsons,Watsons,2.5313539,102.4002604,full
WATc1daa91f53,Watsons Genting Highlands Premium Outlet,"WATSON'S GENTING HIGHLANDS PREMIUM OUTLET,SUITES NO.300&302,HIGH STREET,KM13,GENTING HIGHLANDS RESORT, . 69000 Genting Highlands Pahang",Pahang,69000,Watsons,Watsons,3.4038958,101.783218,full
WATd8d0306ed5,Watsons Gerik,"WATSONS GERIK, LOT PT 132 GROUND FLOOR JALAN TAKONG DATOH . 33300 Gerik Perak",Perak,33300,Watsons,Watsons,5.4283225,101.1296781,full
WAT532b0f7989,Watsons Giant Plentong,"WATSONS GIANT PLENTONG, R143B, R144B, R145 & R146, GIANT PLENTONG, NO.3, JALAN MASAI LAMA, MUKIM PLENTONG, 81750 MASAI, JOHOR . 81750 Masai Johor",Johor,81750,Watsons,Watsons,1.5280571,103.8146585,full
WAT479d78f79a,Watsons Gong Badak,"WATSON'S GONG BADAK,PT35417,PT35418,PT35419,PT35420,GF, DATARAN AUSTIN,JLN GONG BADAK, KG WAKAF TEMBUSU, . 21300 Kuala Terengganu Terengganu",Terengganu,21300,Watsons,Watsons,5.3562509,103.0962553,full
WAT8dca07d228,Watsons Gravitas Penang,"WATSONS GRAVITAS PENANG, B2-G-25&B2-G-26 GF ELEVATE 41LORONG PAUH JAYA 1/3 TAMAN PAUH JAYA . 13500 Permatang Pauh Pulau Pinang",Pulau Pinang,13500,Watsons,Watsons,5.3692777,100.4172018,full
WATa81e96936d,Watsons Great Eastern Mall,"WATSONS GREAT EASTERN MALL, LOT 1&2 LEVEL 1 GREAT EASTERN MALL NO 303 JALAN AMPANG . 50450 Ampang Kuala Lumpur",Kuala Lumpur,50450,Watsons,Watsons,3.1600725,101.7369013,full
WAT76976067df,Watsons Greentown Ipoh,"WATSONS GREENTOWN IPOH, NO.33 GF PERSIARAN GREENTOWN 7 GREENTOWN BUSINESS CENTRE . 30450 Ipoh Perak",Perak,30450,Watsons,Watsons,4.599262299999999,101.096242,full
WAT480a105a05,Watsons Gua Musang,"WATSONS GUA MUSANG, LOT PT 8344 GROUND FLOOR TAMAN WANGSA MEWANGI . 18300 Gua Musang Kelantan",Kelantan,18300,Watsons,Watsons,4.872784999999999,101.9632949,full
WAT30a06577bd,Watsons Guar Chempedak,"WATSON'S GUAR CHEMPEDAK, NO3&NO3A,GF,KOMPLEKS PERNIAGAAN GUAR UTAMA,JALAN GUAR UTAMA . 08800. Guar Chempedak Kedah",Kedah,8800,Watsons,Watsons,5.8596644,100.4550028,full
WAT696d0e1c17,Watsons Gunung Rapat,"WATSONS GUNUNG RAPAT, LOT NO.1 GF ARENA GUNUNG RAPAT JALAN GUNUNG RAPAT . 31350 Ipoh Perak",Perak,31350,Watsons,Watsons,4.5713443,101.1135066,full
WATeb4fdc37ee,Watsons Gurney Paragon T,"WATSON'S GURNEY PARAGON T,LOT LG16B,17&17A,LGF GURNEY PARAGON MALL 163-B, . 10250 Persiaran Gurney Pulau Pinang",Pulau Pinang,10250,Watsons,Watsons,5.435788899999999,100.3109765,full
WATed0e2dc8f6,Watsons Gurney Plaza,"WATSONS GURNEY PLAZA,LOT 170-B1-18/19/43A,PLAZA GURNEY,170-06-01 PLAZA GURNEY,PERSIARAN GURNEY . 10250 Georgetown Pulau Pinang",Pulau Pinang,10250,Watsons,Watsons,5.437301,100.3095081,full
WAT5ec7cf5dc5,Watsons Gurney Plaza 2,"WATSON'S GURNEY PLAZA 2,170-04- 77,78,79,80,83,83A,85,PLAZA GURNEY,170-06-01 PLAZA GURNEY,PERSIARAN GURNEY, . 10250 Georgetown Pulau Pinang",Pulau Pinang,10250,Watsons,Watsons,5.4380431,100.3100232,full
WAT87d71d2da1,Watsons Harbour Mall Sdk,"WATSONS HARBOUR MALL SDK, LOT LOT G15,G16,G16A&G17,GRD FLOOR HARBOUR MALL . 90000 Sandakan Sabah",Sabah,90000,Watsons,Watsons,5.897206799999999,118.061844,full
WAT82342ef259,Watsons Harbour Square,"WATSONS HARBOUR SQUARE, 104&105 GRD FLR SANDAKAN HARBOUR SQUARE BLOCK HS - 11. 90000 Sandakan Sabah",Sabah,90000,Watsons,Watsons,5.8383132,118.1183172,full
WATa16e911a32,Watsons Harmoni Gemas,"WATSONS HARMONI GEMAS, NO.G-03A & G-05,GF JALAN HARMONI GEMAS 1,PUSAT PERNIAGAAN HARMONI GEMAS, . 73400 Gemas N.Sembilan",Negeri Sembilan,73400,Watsons,Watsons,2.5802712,102.6087594,full
WAT37845cb40e,Watsons Hartamas Shopping Centre,"WATSONS HARTAMAS SHOPPING CENTRE, F24&F25, HARTAMAS SHOPPING CENTRE NO.60 JALAN SRI HARTAMAS . 50480 Damansara Kuala Lumpur",Kuala Lumpur,50480,Watsons,Watsons,3.1639777,101.65747,full
WAT62e69041b0,Watsons Hexa Walk Seputeh,"WATSON'S HEXA WALK SEPUTEH,3A-3&5-3,HEXA WALK,PUSAT PERDAGANGAN SALAK IILJALAN 2/125,DESA PETALING, . 57100 Kuala Lumpur Kuala Lumpur",Kuala Lumpur,57100,Watsons,Watsons,3.0843407,101.7005897,full
WATc8abffc854,Watsons Hextar World,"WATSON'S HEXTAR WORLD, LG1-06, HEXTAR WORLD AT EMPIRE CITY, NO.8, JALAN DAMANSARA, PJU 8, 47820, PETALING JAYA, . 47820 Petaling Jaya Selangor",Selangor,47820,Watsons,Watsons,3.16833,101.6147026,full
WATb7f803f151,Watsons High Street Miri,"WATSONS HIGH STREET MIRI, LOT 61 NO. 24 GRD FLOOR HIGH STREET . 98007 Miri Sarawak",Sarawak,98007,Watsons,Watsons,4.3925426,113.9870519,full
WAT4bd09c82fd,Watsons Hulu Langat,"WATSONS HULU LANGAT, LOT NO. 13815 GF JALAN LAGENDA SURIA 1 TAMAN LAGENDA SURIA . 43100 Hulu Langat Selangor",Selangor,43100,Watsons,Watsons,3.0987412,101.8018417,full
WATc9206ffce1,Watsons I Molek Melaka,"WATSON'S | MOLEK MELAKA,NO.2&4,GROUND FLOOR,JALAN IMPIAN 2,TAMAN PENGKALAN IMPIAN, . 75460 Melaka Tengah Melaka",Melaka,75460,Watsons,Watsons,2.2247061,102.3209032,full
WAT91895faa65,Watsons Iconic Point,"WATSON'S ICONIC POINT,LOT 21G&23G,GF JALAN ICONIC POINT,ICONIC POINT, . 14100 Simpang Ampat Pulau Pinang",Pulau Pinang,14100,Watsons,Watsons,5.2836862,100.4751872,full
WAT7ebebc47dd,Watsons Ideal Avenue Penang,"WATSONS IDEAL AVENUE PENANG, UNIT 1-1-3 IDEAL AVENUE MEDAN KAMPUNG RELAU 1. 11900 Bayan Lepas Pulau Pinang",Pulau Pinang,11900,Watsons,Watsons,5.3324619,100.2939276,full
WATd7ca79db73,Watsons Imago Times Square Kk (R),"WATSONS IMAGO TIMES SQUARE KK (R), B-72 & B-73, BASEMENT FLOOR, IMAGO SHOPPING MALL, TIMES SQUARE PHASE 2 OFF COASTAL HIGHWAY, . 88100 Kota Kinabalu Sabah",Sabah,88100,Watsons,Watsons,5.9708621,116.0663544,full
WATea0f6c6b79,Watsons Imperial City Mall,"WATSONS IMPERIAL CITY MALL,LOT PICM-FF19&FF20,1ST FLOOR,PERMAISURI IMPERIAL CITY MALL,JALAN MERPATI, . 98000 Miri Sarawak",Sarawak,98000,Watsons,Watsons,4.4004413,113.9905513,full
WAT262e08ccff,Watsons Impian Prisma,"WATSON'S IMPIAN PRISMA,NO.3&NO.5,GF JALAN PANGLIMA HITAM M35/M ALAM IMPIAN, . 40470 Shah Alam Selangor",Selangor,40470,Watsons,Watsons,3.0279112,101.5163426,full
WATd66b05c687,Watsons Impiana Sq Kluang,"WATSON'S IMPIANA SQ KLUANG,NO.3&4,GF,IMPIANA SQUARE,JALAN SERI IMPIAN 8/1A,BDR SERI IMPIAN, . 86000. Kluang Johor",Johor,86000,Watsons,Watsons,1.989393,103.365994,full
WATaf34d118bd,Watsons Inanam Mall Shoplot G-18,"WATSON'S INANAM MALL,SHOPLOT G-18,G-18A,G-18B,G-19,GF INANAM MALL,JALAN NOUNTUN INANAM, . 88450 Kota Kinabalu Sabah",Sabah,88450,Watsons,Watsons,5.992783999999999,116.1348787,full
WATe1984b7016,Watsons Inanam Taipan Kk,"WATSONS INANAM TAIPAN KK, LOT G5 & G6 GROUND FLOOR BLOCK A KK TAIPAN INANAM . 88450 Kota Kinabalu Sabah",Sabah,88450,Watsons,Watsons,5.993354699999999,116.1370818,full
WAT79cadf607a,Watsons Intermark,"WATSONS INTERMARK, LOT 1-25 1ST FLOOR INTERMARK MALL JALAN TUN RAZAK KG DATUK KERAMAT . 50400 Kuala Lumpur Kuala Lumpur",Kuala Lumpur,50400,Watsons,Watsons,3.1619904,101.7203694,full
WATc40feff34f,Watsons Ioi City Mall,"WATSONS IOI CITY MALL,LOT NO.LG13-2,LGF,IO! CITY, MALL,LEBUH IRC,|01 RESORT PUTRAJAYA, . 62502 Putrajaya Putrajaya",Putrajaya,62502,Watsons,Watsons,2.9677947,101.7160002,full
WAT13c5cbcfe2,Watsons Ioi City Mall 2,"WATSON'S IO! CITY MALL 2,L1-19A,1ST FLOOR, IOI CITY MALL,LEBUH 1RC,IOI RESORT CITY, . 62502 Putrajaya Putrajaya",Putrajaya,62502,Watsons,Watsons,2.970663,101.7136681,full
WAT0fc3b20304,Watsons Ioi Conezion,"WATSONS IOI CONEZION, A-G-05 PERSIARAN 1RC3 IO! RESORT CITY WP PUTRAJAYA . 62502 Putrajaya Putrajaya",Putrajaya,62502,Watsons,Watsons,2.9649578,101.7214233,full
WAT130fcf4fae,Watsons Ioi Mall,"WATSONS IOI MALL, LOT NO.G38-2, GF 101 MALL BATU 9 JALAN PUCHONG BANDAR PUCHONG JAYA . 47100 Petaling Jaya Selangor",Selangor,47100,Watsons,Watsons,3.0462654,101.6184164,full
WAT40839101e3,Watsons Ioi Mall 2,"WATSONS IOI MALL 2, LOT ES1C 2ND FLOOR IO! MALL BATU 9 JALAN PUCHONG . 47170 Puchong Selangor",Selangor,47170,Watsons,Watsons,3.0462654,101.6184164,full
WAT8ebd3b7849,Watsons Ioi Mall Damansara,"WATSONS IOI MALL DAMANSARA,CC71-3,CONCOURSE FLOOR,|O] MALL DAMANSARA,NO.2A PERSIARAN SURIAN, TROPICANA INDAH, . 47810 Petaling Jaya Selangor",Selangor,47810,Watsons,Watsons,3.1487755,101.5947179,full
WAT7eb62eefac,Watsons Ioi Mall Kulai,"WATSONS IOI MALL KULAI, G38 G39 G40 G41 & G49(GROUND FLOOR) IO] MALL SENAI LEBUH PUTRA UTAMA . 81000 Kulai Johor",Johor,81000,Watsons,Watsons,1.6478343,103.6267802,full
WATec8645fddd,Watsons Ioi Rio Puchong,"WATSONS IOI RIO PUCHONG, LOT 3A & LOT 5 2 RIO XCHANGE PERSIARAN RIO BANDAR PUTERI . 47100 Puchong Selangor",Selangor,47100,Watsons,Watsons,3.021089,101.6236909,full
WAT8d10b3311a,Watsons Ipc Shopping Center,"WATSONS IPC SHOPPING CENTER, LOT G.11 GROUND FLOOR IPC SHOPPING CENTRE NO.2 JALAN PJU 7/2 MUTIARA DAMANSARA PETALING JAYA . 47800 Petaling Jaya Selangor",Selangor,47800,Watsons,Watsons,3.1563946,101.6111185,full
WAT8f194ca578,Watsons Ipoh Parade,"WATSONS IPOH PARADE, LOT G36 GRD FLR IPOH PARADE SHOPPING CENTRE 105 JALAN SULTAN ABDUL JALIL GREENTOWN . 30450 Ulu Kinta Perak",Perak,30450,Watsons,Watsons,4.5957015,101.0902339,full
WATbe0e60ed0b,Watsons Itcc Kk,"WATSONS ITCC KK, G58 GF ITCC SHOPPING MALL ITCC. PENAMPANG JALAN PINTAS . 89500 Penampang Sabah",Sabah,89500,Watsons,Watsons,5.9100696,116.0915868,full
WATffb7dd598f,Watsons Jade Hills,"WATSONS JADE HILLS, NO.40-1 JALAN DATARAN JADE 6 DATARAN JADE JADE HILLS . 43000 Kajang Selangor",Selangor,43000,Watsons,Watsons,2.9920712,101.7600454,full
WAT837c8c1d87,Watsons Jakel Mall,"WATSONS JAKEL MALL, G12 GROUND FLOOR JAKEL MALL SIGNATURE A&B JALAN MUNSHI ABDULLAH . 50100 Kuala Lumpur Kuala Lumpur",Kuala Lumpur,50100,Watsons,Watsons,3.1535954,101.6988643,full
WAT3eb9bbd30d,Watsons Jalan Air Putih,"WATSONS JALAN AIR PUTIH, LOT B72 GF WISMA AIR PUTIH. JALAN AIR PUTIH TAMAN IMBI . 25300 Kuantan Pahang",Pahang,25300,Watsons,Watsons,3.8289028,103.3357478,full
WAT87a7495bc9,Watsons Jalan Al-Bakri,"WATSONS JALAN AL-BAKRI, NO11 GROUND FLOOR JALAN MUSTAFA AL-BAKRI . 30300 Ipoh Perak",Perak,30300,Watsons,Watsons,4.595542,101.0832882,full
WATd9bbaa0110,Watsons Jalan Ali Muar,"WATSONS JALAN ALI MUAR, LOT 33-4 & 33.5 GROUND FLOOR JALAN ALI MUAR . 84000 Muar Johor",Johor,84000,Watsons,Watsons,2.0461106,102.5681354,full
WATb76ffd060c,Watsons Jalan Bakri Muar,"WATSONS JALAN BAKRI MUAR, PT 16012816013 GRD FLR JALAN BAKRI BANDAR MAHARANI . 84000 Muar Johor",Johor,84000,Watsons,Watsons,2.0484716,102.5846501,full
WAT0498e2b531,Watsons Jalan Beserah,"WATSONS JALAN BESERAH, B3059 & B3061 GROUND: MEZZANINE JALAN BESERAH . 25300 Kuantan Pahang",Pahang,25300,Watsons,Watsons,3.8282938,103.3402404,full
WAT9a4bcec12d,Watsons Jalan Cecawi,"WATSONS JALAN CECAWI, NO.23 GF JALAN CECAWI PSB 6/194 SEKSYEN 6 KOTA DAMANSARA . 47810 Kota Damansara Selangor",Selangor,47810,Watsons,Watsons,3.1589857,101.573456,full
WAT83ee4bcf4b,Watsons Jalan Cheng Lock,"WATSONS JALAN CHENG LOCK, NO. 33 JALAN TUN TAN CHENG LOCK . 50000 Kuala Lumpur Kuala Lumpur",Kuala Lumpur,50000,Watsons,Watsons,3.1452008,101.6984751,full
WAT0ce4c39b1e,Watsons Jalan Diplomatik,"WATSON'S JALAN DIPLOMATIK,82&84,GF,JALAN DIPLOMATIK,PRESINT 15, . 62050 Putrajaya Putrajaya",Putrajaya,62050,Watsons,Watsons,2.9460354,101.7244811,full
WAT792daf339e,Watsons Jalan Genting Klang,"WATSONS JALAN GENTING KLANG, NO253 JALAN GENTING KLANG SETAPAK . 53300 Setapak Kuala Lumpur",Kuala Lumpur,53300,Watsons,Watsons,3.1959647,101.713355,full
WATb4b039aeca,Watsons Jalan Haji Manan,"WATSONS JALAN HAJI MANAN, NO. 9 GROUND FLOOR JALAN HAJI MANAN . 86000 Kluang Johor",Johor,86000,Watsons,Watsons,2.0346812,103.3195073,full
