cell_id,parent_mukim,district,state,population
G0224,Papar,Papar,Sabah,0
G0225,Papar,Papar,Sabah,0
G0226,Papar,Papar,Sabah,0
G0227,Papar,Papar,Sabah,0
G0228,Papar,Papar,Sabah,0
G0229,Papar,Papar,Sabah,0
G0230,Papar,Papar,Sabah,0
G0231,Papar,Papar,Sabah,0
G0232,Papar,Papar,Sabah,26
G0233,Papar,Papar,Sabah,0
G0234,Papar,Papar,Sabah,0
G0235,Papar,Papar,Sabah,0
G0236,Papar,Papar,Sabah,168
G0237,Papar,Papar,Sabah,164
G0238,Papar,Papar,Sabah,205
G0239,Papar,Papar,Sabah,78
G0240,Papar,Papar,Sabah,160
G0241,Papar,Papar,Sabah,11
G0242,Papar,Papar,Sabah,119
G0243,Papar,Papar,Sabah,67
G0244,Papar,Papar,Sabah,0
G0245,Papar,Papar,Sabah,0
G0246,Papar,Papar,Sabah,0
G0247,Papar,Papar,Sabah,0
G0248,Papar,Papar,Sabah,0
G0249,Papar,Papar,Sabah,41
G0250,Papar,Papar,Sabah,0
G0251,Papar,Papar,Sabah,7
G0252,Papar,Papar,Sabah,67
G0253,Papar,Papar,Sabah,0
G0254,Papar,Papar,Sabah,0
G0255,Papar,Papar,Sabah,0
G0256,Papar,Papar,Sabah,0
G0257,Papar,Papar,Sabah,0
G0258,Papar,Papar,Sabah,0
G0259,Papar,Papar,Sabah,0
G0260,Papar,Papar,Sabah,11
G0261,Papar,Papar,Sabah,563
G0262,Papar,Papar,Sabah,60
G0263,Papar,Papar,Sabah,0
G0264,Papar,Papar,Sabah,7
G0265,Papar,Papar,Sabah,0
G0266,Papar,Papar,Sabah,287
G0267,Papar,Papar,Sabah,89
G0268,Papar,Papar,Sabah,104
G0269,Papar,Papar,Sabah,19
G0270,Papar,Papar,Sabah,220
G0271,Papar,Papar,Sabah,63
G0272,Papar,Papar,Sabah,209
G0273,Papar,Papar,Sabah,82
G0274,Papar,Papar,Sabah,34
G0275,Papar,Papar,Sabah,0
G0276,Papar,Papar,Sabah,7
G0277,Papar,Papar,Sabah,0
G0278,Papar,Papar,Sabah,0
G0279,Papar,Papar,Sabah,0
G0280,Papar,Papar,Sabah,0
G0281,Papar,Papar,Sabah,0
G0282,Papar,Papar,Sabah,0
G0283,Papar,Papar,Sabah,0
G0284,Papar,Papar,Sabah,0
G0285,Papar,Papar,Sabah,0
G0286,Papar,Papar,Sabah,0
G0287,Papar,Papar,Sabah,0
G0288,Papar,Papar,Sabah,0
G0289,Papar,Papar,Sabah,0
G0290,Papar,Papar,Sabah,15
G0291,Papar,Papar,Sabah,97
G0292,Papar,Papar,Sabah,30
G0293,Papar,Papar,Sabah,119
G0294,Papar,Papar,Sabah,0
G0295,Papar,Papar,Sabah,60
G0296,Papar,Papar,Sabah,168
G0297,Papar,Papar,Sabah,0
G0298,Papar,Papar,Sabah,11
G0299,Papar,Papar,Sabah,67
G0300,Papar,Papar,Sabah,56
G0301,Papar,Papar,Sabah,7
G0302,Papar,Papar,Sabah,171
G0303,Papar,Papar,Sabah,183
G0304,Papar,Papar,Sabah,67
G0305,Papar,Papar,Sabah,0
G0306,Papar,Papar,Sabah,0
G0307,Papar,Papar,Sabah,0
G0308,Papar,Papar,Sabah,0
G0309,Papar,Papar,Sabah,0
G0310,Papar,Papar,Sabah,0
G0311,Papar,Papar,Sabah,0
G0312,Papar,Papar,Sabah,0
G0313,Papar,Papar,Sabah,0
G0314,Papar,Papar,Sabah,0
G0315,Papar,Papar,Sabah,0
G0316,Papar,Papar,Sabah,0
G0317,Papar,Papar,Sabah,0
G0318,Papar,Papar,Sabah,142
G0319,Papar,Papar,Sabah,406
G0320,Papar,Papar,Sabah,26
G0321,Papar,Papar,Sabah,0
G0322,Papar,Papar,Sabah,11
G0323,Papar,Papar,Sabah,596
G0324,Papar,Papar,Sabah,905
G0325,Papar,Papar,Sabah,402
G0326,Papar,Papar,Sabah,432
G0327,Papar,Papar,Sabah,48
G0328,Papar,Papar,Sabah,67
G0329,Papar,Papar,Sabah,60
G0330,Papar,Papar,Sabah,19
G0331,Papar,Papar,Sabah,4
G0332,Papar,Papar,Sabah,15
G0333,Papar,Papar,Sabah,7
G0334,Papar,Papar,Sabah,15
G0335,Papar,Papar,Sabah,0
G0336,Papar,Papar,Sabah,0
G0337,Papar,Papar,Sabah,0
G0338,Papar,Papar,Sabah,0
G0339,Papar,Papar,Sabah,164
G0340,Papar,Papar,Sabah,19
G0341,Papar,Papar,Sabah,0
G0342,Papar,Papar,Sabah,0
G0343,Papar,Papar,Sabah,0
G0344,Papar,Papar,Sabah,0
G0345,Papar,Papar,Sabah,0
G0346,Papar,Papar,Sabah,0
G0347,Papar,Papar,Sabah,0
G0348,Papar,Papar,Sabah,0
G0349,Papar,Papar,Sabah,149
G0350,Papar,Papar,Sabah,525
G0351,Papar,Papar,Sabah,518
G0352,Papar,Papar,Sabah,831
G0353,Papar,Papar,Sabah,1594
G0354,Papar,Papar,Sabah,454
